station_id,tank_id,fuel_type,day,total_qty,txn_count,avg_txn,std_txn,closing_balance,dow,is_weekend,balance_delta,qty_vs_balance_gap,qty_7d_mean,qty_7d_std,gap_7d_mean,gap_7d_std
STATION_01,Petrol Tank 03,PETROL_95,2025-11-10,531.45,7,75.92142857142858,102.08971494859662,1717790.16,0,0,150877.60999999987,-150346.15999999986,584.1157142857144,154.05497804973632,-165245.16999999998,43581.843708953595
STATION_01,Petrol Tank 03,PETROL_95,2025-11-11,476.94,3,158.98,194.86359639501677,1853192.47,1,0,135402.31000000006,-134925.37000000005,541.2357142857143,131.51074479006678,-153114.50428571427,37204.12787435485
STATION_01,Petrol Tank 03,PETROL_95,2025-11-12,557.971,7,79.71014285714286,80.36887729386414,2011599.04,2,0,158406.57000000007,-157848.59900000007,555.3744285714286,126.41762163804152,-157114.277,35763.29320818069
STATION_01,Petrol Tank 03,PETROL_95,2025-11-13,842.22,8,105.2775,99.41352688643532,2250703.6,3,0,239104.56000000006,-238262.34000000005,611.223,155.7239981709091,-172913.72414285716,44054.02103297304
STATION_01,Petrol Tank 03,PETROL_95,2025-11-14,362.82,5,72.564,79.22468004353189,2353707.48,4,0,103003.87999999989,-102641.05999999988,603.4830000000001,167.86001366118526,-170724.09557142857,47487.2694801504
STATION_01,Petrol Tank 03,PETROL_95,2025-11-15,528.9,5,105.78,100.50843055435698,2503861.13,5,1,150153.6499999999,-149624.7499999999,577.7572857142858,162.717662107011,-163446.3427142857,46032.50235599913
STATION_01,Petrol Tank 03,PETROL_95,2025-11-16,304.0,5,60.8,67.54881571500718,2590166.12,6,1,86304.99000000022,-86000.99000000022,514.9001428571429,172.48743622887295,-145664.1812857143,48796.334372102414
STATION_01,Petrol Tank 03,PETROL_95,2025-11-17,577.3299999999999,5,115.46599999999998,112.97455388050886,2754068.95,0,0,163902.83000000007,-163325.5000000001,521.4544285714286,174.08540653163806,-147518.37271428577,49248.39855601768
STATION_01,Petrol Tank 03,PETROL_95,2025-11-18,600.939,6,100.1565,97.99180114632041,2924674.62,1,0,170605.66999999993,-170004.7309999999,539.1685714285715,175.1066814581491,-152529.71000000002,49537.33717081047
STATION_01,Petrol Tank 03,PETROL_95,2025-11-19,499.4,5,99.88,113.04011832973283,3066453.28,2,0,141778.65999999968,-141279.2599999997,530.8012857142857,175.45751005558225,-150162.66157142856,49636.59312277103
STATION_01,Petrol Tank 03,PETROL_95,2025-11-20,250.0,2,125.0,128.69343417595164,3137427.78,3,0,70974.5,-70724.5,446.19842857142856,139.32950716659303,-126228.68442857137,39416.09147399934
STATION_01,Petrol Tank 03,PETROL_95,2025-11-21,607.0,4,151.75,177.724740352415,3309753.87,4,0,172326.09000000032,-171719.09000000032,481.0812857142856,145.40962621128196,-136096.97442857144,41136.13282488838
STATION_01,Petrol Tank 03,PETROL_95,2025-11-22,973.881,7,139.12585714285714,149.07345880742662,3586236.45,5,1,276482.5800000001,-275508.6990000001,544.65,237.7469997294042,-154080.39571428578,67258.07595971128
STATION_01,Petrol Tank 03,PETROL_95,2025-11-23,446.0,3,148.66666666666666,184.6889063732127,3712854.96,6,1,126618.50999999978,-126172.50999999978,564.9357142857143,219.11969478401085,-159819.1842857143,61988.441709687846
STATION_01,Petrol Tank 03,PETROL_95,2025-11-24,583.14,8,72.8925,59.117514434024905,3878407.24,0,0,165552.28000000026,-164969.14000000025,565.7657142857144,219.18546152114666,-160053.99000000002,62007.04703429393
STATION_01,Petrol Tank 03,PETROL_95,2025-11-25,663.0,6,110.5,83.48191925201529,4066631.62,1,0,188224.3799999999,-187561.3799999999,574.6315714285714,222.08133704557966,-162562.0827142857,62826.2801251696
STATION_01,Petrol Tank 03,PETROL_95,2025-11-26,315.58,6,52.596666666666664,67.10392020043737,4156224.15,2,0,89592.5299999998,-89276.9499999998,548.3715714285714,242.39827271927018,-155133.1812857143,68573.90289001158
STATION_01,Petrol Tank 03,PETROL_95,2025-11-27,371.0,4,92.75,117.09060775598812,4261550.3,3,0,105326.1499999999,-104955.1499999999,565.6572857142856,220.93929935219325,-160023.27414285715,62503.19889902825
STATION_01,Petrol Tank 03,PETROL_95,2025-11-28,618.0,2,309.0,227.6883835420683,4436999.27,4,0,175448.96999999974,-174830.96999999974,567.2287142857142,221.32114599582377,-160467.82842857135,62611.22314744076
STATION_01,Petrol Tank 03,PETROL_95,2025-11-29,539.0,4,134.75,80.59618323882755,4590020.29,5,1,153021.02000000048,-152482.02000000048,505.1028571428571,130.5831292975582,-142892.58857142855,36941.70954870345
STATION_01,Petrol Tank 03,PETROL_95,2025-11-30,909.0,4,227.25,116.01442778091584,4848083.58,6,1,258063.29000000004,-257154.29000000004,571.2457142857143,196.35313993390773,-161604.27142857146,55547.91517956643
STATION_01,Petrol Tank 03,PETROL_95,2025-12-01,376.0,5,75.2,66.40184319354395,106745.59,0,0,-4741337.99,-4740961.99,541.6542857142857,209.43462773676674,-815317.5357142857,1731936.8730923964
STATION_01,Petrol Tank 03,PETROL_95,2025-12-05,30.0,1,30.0,0.0,115262.53,4,0,8516.940000000002,-8486.940000000002,451.2257142857143,274.7730032139948,-789735.4728571429,1744035.0111081346
STATION_01,Petrol Tank 03,PETROL_95,2025-12-06,732.751,5,146.5502,163.13058424832542,323288.79,5,1,208026.25999999998,-207293.509,510.8215714285715,285.4809635053664,-806594.9812857143,1736690.1238502073
STATION_01,Petrol Tank 03,PETROL_95,2025-12-07,826.96,6,137.82666666666668,106.2963786187783,558061.07,6,1,234772.27999999997,-233945.31999999998,575.9587142857143,299.91381697342894,-825022.1484285715,1728670.38384875
STATION_01,Petrol Tank 03,PETROL_95,2025-12-08,1086.0,9,120.66666666666667,106.22060693787245,866374.3,0,0,308313.2300000001,-307227.2300000001,642.8158571428572,357.4854976640911,-843935.8998571429,1721078.4736644595
STATION_01,Petrol Tank 03,PETROL_95,2025-12-09,552.78,5,110.556,146.3083974606379,1023307.44,1,0,156933.1399999999,-156380.3599999999,644.7844285714285,356.85591926894773,-844492.8055714286,1720818.0543217442
STATION_01,Petrol Tank 03,PETROL_95,2025-12-10,404.0,5,80.8,91.22120903605696,1138002.23,2,0,114694.79000000004,-114290.79000000004,572.6415714285714,345.4012190442959,-824083.7341428573,1729768.8379652032
STATION_01,Petrol Tank 03,PETROL_95,2025-12-11,712.58,5,142.51600000000002,187.6986408594905,1340302.26,3,0,202300.03000000003,-201587.45000000004,620.7244285714286,336.7845851637993,-175601.65699999998,95275.66907794753
STATION_01,Petrol Tank 03,PETROL_95,2025-12-12,573.999,5,114.7998,68.66904659815803,1503259.72,4,0,162957.45999999996,-162383.46099999995,698.4385714285714,220.41424635887861,-197586.8742857143,62354.7142341129
STATION_01,Petrol Tank 03,PETROL_95,2025-12-13,546.0,4,136.5,152.42415609301128,1658268.02,5,1,155008.30000000005,-154462.30000000005,671.7598571428571,226.7790917467398,-190039.55871428573,64155.33060057141
STATION_01,Petrol Tank 03,PETROL_95,2025-12-14,624.54,7,89.22,76.28885708280076,1835573.69,6,1,177305.66999999993,-176681.12999999992,642.8427142857142,216.35686616846274,-181858.96014285713,61206.91009401388
STATION_01,Petrol Tank 03,PETROL_95,2025-12-15,72.0,2,36.0,50.826835431689034,1856014.34,0,0,20440.65000000014,-20368.65000000014,497.9855714285714,209.54301187095754,-140879.163,59279.31880163434
STATION_01,Petrol Tank 03,PETROL_95,2025-12-16,385.33,2,192.665,117.85348722036187,1965408.75,1,0,109394.40999999992,-109009.07999999991,474.0641428571429,211.7911109642613,-134111.83728571428,59915.30692881722
STATION_01,Petrol Tank 03,PETROL_95,2025-12-17,609.001,7,87.00014285714285,91.69865653764795,2138302.64,2,0,172893.89000000013,-172284.88900000014,503.34999999999997,214.64241169986238,-142396.7085714286,60721.90480979565
STATION_01,Petrol Tank 03,PETROL_95,2025-12-18,973.488,9,108.16533333333334,91.8709420273897,2414674.5,3,0,276371.85999999987,-275398.37199999986,540.6225714285714,272.01593809913476,-152941.126,76952.91176419354
STATION_01,Petrol Tank 03,PETROL_95,2025-12-19,864.74,8,108.0925,125.91068554109525,2660172.45,4,0,245497.9500000002,-244633.2100000002,582.157,298.8361824651314,-164691.0901428572,84540.27910847036
STATION_01,Petrol Tank 03,PETROL_95,2025-12-20,573.0,4,143.25,141.36939339427988,2822846.0,5,1,162673.5499999998,-162100.5499999998,586.0141428571429,298.46573305402444,-165782.26871428572,84435.47912079608
STATION_01,Petrol Tank 03,PETROL_95,2025-12-21,485.021,6,80.83683333333333,58.43719069365558,2960542.2,6,1,137696.2000000002,-137211.17900000018,566.0828571428572,300.11812758447206,-160143.7042857143,84902.95335909583
STATION_01,Petrol Tank 03,PETROL_95,2025-12-22,453.63,5,90.726,56.88367949157298,3089326.86,0,0,128784.65999999968,-128331.02999999968,620.6014285714285,219.14500373486132,-175566.9014285714,61995.86586816819
STATION_01,Petrol Tank 03,PETROL_95,2025-12-23,542.0,5,108.4,93.5965015745781,3243199.58,1,0,153872.7200000002,-153330.7200000002,642.9828571428571,198.10192537717262,-181898.56428571432,56042.83896852848
STATION_01,Petrol Tank 03,PETROL_95,2025-12-24,746.0,4,186.5,165.29031207746775,3454987.48,2,0,211787.8999999999,-211041.8999999999,662.5541428571429,200.93230848756724,-187435.28014285714,56843.53306019331
STATION_01,Petrol Tank 03,PETROL_95,2025-12-25,513.88,7,73.41142857142857,91.90319339184602,3600876.98,3,0,145889.5,-145375.62,596.8958571428572,151.37691337676353,-168860.60128571428,42824.25738670065
STATION_01,Petrol Tank 03,PETROL_95,2025-12-26,599.15,6,99.85833333333333,76.83018089700602,3770974.48,4,0,170097.5,-169498.35,558.9544285714286,96.33063869101561,-158127.04985714282,27251.77894040461
STATION_01,Petrol Tank 03,PETROL_95,2025-12-28,693.8199999999999,4,173.45499999999998,177.200057738892,3967948.59,6,1,196974.10999999987,-196280.28999999986,576.2144285714286,109.22731860948983,-163009.86985714285,30900.22719562247
STATION_01,Petrol Tank 03,PETROL_95,2025-12-29,361.13,5,72.226,76.22300251564484,4070472.67,0,0,102524.08000000007,-102162.95000000007,558.5157142857144,133.75101331169313,-158002.97999999995,37837.892886000605
STATION_01,Petrol Tank 03,PETROL_95,2025-12-30,606.0799999999999,9,67.34222222222222,95.19351308752317,4242537.58,1,0,172064.91000000015,-171458.83000000016,580.2942857142857,126.01402459741557,-164164.0942857143,35649.11594519395
STATION_01,Petrol Tank 03,PETROL_95,2025-12-31,739.59,6,123.265,95.75559019712635,4452505.7,2,0,209968.1200000001,-209228.53000000012,608.5214285714285,137.60358370194808,-172149.49571428573,38927.77868919124
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-01,275.0,6,45.833333333333336,32.62587357706559,72944.85,2,0,0.0,275.0,275.0,0.0,275.0,0.0
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-02,251.0,2,125.5,53.033008588991066,139523.6,3,0,66578.75,-66327.75,263.0,16.97056274847714,-33026.375,47095.25617067233
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-03,258.0,2,129.0,60.81118318204309,207959.13,4,0,68435.53,-68177.53,261.3333333333333,12.34233905438241,-44743.426666666666,38998.070159542935
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-04,363.0,5,72.6,61.27234286364445,304246.34,5,1,96287.21000000002,-95924.21000000002,286.75,51.82261411134461,-57538.622500000005,40850.554420135995
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-05,239.0,4,59.75,56.85952925118767,367642.04,6,1,63395.69999999995,-63156.69999999995,277.2,49.70110662751887,-58662.23799999999,35466.722519617884
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-06,128.0,2,64.0,5.656854249492381,401594.55,0,0,33952.51000000001,-33824.51000000001,252.33333333333334,75.40733828127516,-54522.61666666666,33303.59610803594
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-07,211.0,3,70.33333333333333,74.78190511971016,457563.14,1,0,55968.590000000026,-55757.590000000026,246.42857142857142,70.58766923209072,-54699.041428571436,30405.467841310183
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-08,106.0,5,21.2,18.633303518163387,485680.06,2,0,28116.919999999984,-28010.919999999984,222.28571428571428,86.33213825243816,-58739.88714285714,22813.615830913142
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-09,265.0,3,88.33333333333333,47.521924764610844,555972.37,3,0,70292.31,-70027.31,224.28571428571428,87.26533157696758,-59268.39571428572,23060.216125503437
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-10,323.0,2,161.5,27.577164466275352,641649.41,4,0,85677.04000000004,-85354.04000000004,233.57142857142858,94.60066444949376,-61722.18285714286,24998.60686522466
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-11,249.0,4,62.25,69.1007718239577,707697.66,5,1,66048.25,-65799.25,217.28571428571428,76.73051171842546,-57418.617142857154,20276.34558633428
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-12,212.0,2,106.0,66.46803743153546,763931.5,6,1,56233.83999999997,-56021.83999999997,213.42857142857142,76.13334167292089,-56399.35142857144,20118.54126320581
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-13,179.0,2,89.5,24.748737341529164,811411.97,0,0,47480.46999999997,-47301.46999999997,220.71428571428572,68.67001841103166,-58324.63142857143,18146.327795499423
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-14,378.0,4,94.5,76.96102909914862,911677.99,1,0,100266.02000000002,-99888.02000000002,244.57142857142858,90.32691947006929,-64628.97857142857,23869.25251004693
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-15,383.0,5,76.6,97.07368335444988,1013270.27,2,0,101592.28000000003,-101209.28000000003,284.14285714285717,79.53286233046182,-75085.88714285716,21016.87803209738
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-16,245.0,4,61.25,41.16126820203673,1078257.49,3,0,64987.21999999997,-64742.21999999997,281.2857142857143,80.68604647172954,-74330.87428571428,21321.612312577636
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-17,341.0,2,170.5,91.21677477306463,1168709.1,4,0,90451.6100000001,-90110.6100000001,283.85714285714283,82.50339098370155,-75010.38428571429,21801.85255742646
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-18,413.0,5,82.6,75.78786182496509,1278259.0,5,1,109549.8999999999,-109136.8999999999,307.2857142857143,93.50706619593747,-81201.47714285714,24709.617945994698
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-19,215.0,2,107.5,85.55992052357225,1335288.61,6,1,57029.6100000001,-56814.6100000001,307.7142857142857,93.00307214587824,-81314.73000000001,24576.43414991955
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-20,177.0,4,44.25,19.5,1382238.57,0,0,46949.95999999996,-46772.95999999996,307.42857142857144,93.46631682564785,-81239.22857142858,24698.84885575735
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-21,67.0,2,33.5,12.020815280171307,1400010.59,1,0,17772.02000000002,-17705.02000000002,263.0,123.43959386409749,-69498.80000000002,32619.404768130975
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-22,265.0,3,88.33333333333333,66.17579794255097,1470302.89,2,0,70292.29999999981,-70027.29999999981,246.14285714285714,111.83235752892,-65044.23142857141,29552.145739578365
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-23,231.0,3,77.0,53.225933528685054,1531576.56,3,0,61273.67000000016,-61042.67000000016,244.14285714285714,111.98129095438006,-64515.72428571429,29591.502021253113
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-24,210.0,5,42.0,54.520098738905446,1587279.9,4,0,55703.33999999985,-55493.33999999985,225.42857142857142,103.73983025314999,-59570.39999999997,27413.663164799742
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-25,303.0,2,151.5,45.96194077712559,1667651.87,5,1,80371.9700000002,-80068.9700000002,209.71428571428572,74.91932168609613,-55417.83857142859,19797.729893210377
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-26,212.0,3,70.66666666666667,94.76989676755659,1723885.71,6,1,56233.83999999985,-56021.83999999985,209.28571428571428,74.8926215451479,-55304.58571428569,19790.674223741426
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-27,293.0,2,146.5,10.606601717798213,1801605.14,0,0,77719.42999999993,-77426.42999999993,225.85714285714286,79.26417553857173,-59683.652857142835,20945.876568602343
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-28,332.0,3,110.66666666666667,61.40304009846201,1889669.47,1,0,88064.33000000007,-87732.33000000007,263.7142857142857,47.776264280198994,-69687.55428571427,12625.073186086105
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-29,279.0,3,93.0,57.37595315112421,1963675.33,2,0,74005.8600000001,-73726.8600000001,265.7142857142857,48.13077423615185,-70216.06285714288,12718.753555653913
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-30,334.0,5,66.8,34.0690475358499,2052270.17,3,0,88594.83999999985,-88260.83999999985,280.42857142857144,51.38371059281048,-74104.37285714284,13578.354803926923
STATION_01,Super Diesel Tank 03,DIESEL_AUTO,2025-10-31,340.0,4,85.0,59.16079783099616,2142456.53,4,0,90186.35999999987,-89846.35999999987,299.0,44.751163858235635,-79011.94714285713,11825.677800839034
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-01,379.0,4,94.75,87.8712766873605,102137.47,5,1,0.0,379.0,379.0,0.0,379.0,0.0
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-02,164.0,2,82.0,26.870057685088806,146334.16,6,1,44196.69,-44032.69,271.5,152.02795795510772,-21826.845,31403.80716295478
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-03,287.0,3,95.66666666666667,100.28625695145539,223678.36,0,0,77344.19999999998,-77057.19999999998,276.6666666666667,107.87183753572262,-40236.963333333326,38857.392132077424
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-04,207.0,4,51.75,29.47082092511167,279463.21,1,0,55784.850000000035,-55577.850000000035,259.25,94.7149231466017,-44072.185000000005,32640.981140286924
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-05,267.0,2,133.5,10.606601717798213,351417.58,2,0,71954.37,-71687.37,260.8,82.09872106190205,-49595.222,30847.9322786353
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-06,328.0,2,164.0,162.63455967290594,439810.96,3,0,88393.38,-88065.38,272.0,78.38877470658666,-56006.915,31747.988652059674
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-07,230.0,6,38.333333333333336,25.819888974716115,501794.12,4,0,61983.159999999974,-61753.159999999974,266.0,73.29847656443255,-56827.80714285715,29063.08139629251
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-08,230.0,3,76.66666666666667,27.15388247255507,563777.27,5,1,61983.15000000002,-61753.15000000002,244.71428571428572,54.14706605075442,-65703.82857142857,14538.054233988143
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-09,314.0,5,62.8,30.11439214063601,648397.76,6,1,84620.48999999999,-84306.48999999999,266.14285714285717,45.9399193564398,-71457.22857142857,12334.501812573553
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-10,55.0,2,27.5,3.5355339059327378,663219.82,0,0,14822.05999999994,-14767.05999999994,233.0,90.48020041239225,-62558.63714285714,24293.211111179287
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-11,341.0,4,85.25,66.07978712637221,755116.59,1,0,91896.77000000002,-91555.77000000002,252.14285714285714,97.93097666456815,-67698.33999999998,26293.684739675944
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-12,362.0,3,120.66666666666667,66.04039168064749,852672.7,2,0,97556.10999999999,-97194.10999999999,265.7142857142857,106.53749619377254,-71342.15999999999,28604.467195824513
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-13,191.0,5,38.2,17.782013384316187,904145.69,3,0,51472.98999999999,-51281.98999999999,246.14285714285714,105.76929070927375,-66087.38999999998,28398.208101721855
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-14,306.0,4,76.5,86.52359986346693,986610.24,4,0,82464.55000000005,-82158.55000000005,257.0,107.71876964268269,-69002.44571428571,28921.627218119364
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-15,256.0,3,85.33333333333333,67.79018685129384,1055600.2,5,1,68989.95999999996,-68733.95999999996,260.7142857142857,107.07896507673561,-69999.70428571428,28749.844200391697
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-16,152.0,3,50.666666666666664,32.26733564044811,1096562.99,6,1,40962.79000000004,-40810.79000000004,237.57142857142858,111.0748353481519,-63786.032857142854,29822.703489761363
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-17,146.0,4,36.5,22.851292538205946,1135908.82,0,0,39345.830000000075,-39199.830000000075,250.57142857142858,89.34550379072834,-67276.4285714286,23988.551074406583
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-18,512.0,7,73.14285714285714,55.22809843859245,1273888.73,1,0,137979.90999999992,-137467.90999999992,275.0,131.5839402561473,-73835.30571428571,35329.23495540002
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-19,175.0,2,87.5,54.44722215136416,1321049.83,2,0,47161.10000000009,-46986.10000000009,248.28571428571428,129.94962393906636,-66662.73285714288,34890.4345900509
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-20,313.0,2,156.5,54.44722215136416,1405400.83,3,0,84351.0,-84038.0,265.7142857142857,129.16490014153007,-71342.16285714287,34679.74374393386
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-21,232.0,3,77.33333333333333,44.747439405326126,1467922.97,4,0,62522.1399999999,-62290.1399999999,255.14285714285714,128.34384619896218,-68503.81857142856,34459.297864441614
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-22,227.0,4,56.75,57.638962516686576,1529097.66,5,1,61174.689999999944,-60947.689999999944,251.0,128.778880256042,-67391.49428571427,34576.10088041678
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-23,187.0,2,93.5,84.14570696119915,1579492.67,6,1,50395.01000000001,-50208.01000000001,256.0,124.91597175701754,-68733.95428571428,33538.94107965682
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-24,313.0,3,104.33333333333333,46.55731235083629,1663843.67,0,0,84351.0,-84038.0,279.85714285714283,116.03796587242269,-75139.40714285712,31155.266933627576
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-25,179.0,3,59.666666666666664,51.57237980094901,1712082.74,1,0,48239.070000000065,-48060.070000000065,232.28571428571428,59.483090834606934,-62366.85857142857,15970.734688019635
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-26,376.0,5,75.2,54.81714159366575,1813411.73,2,0,101328.98999999999,-100952.98999999999,261.0,73.97071492602106,-70076.41428571427,19860.54404281417
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-27,126.999,5,25.3998,23.424083604273616,1847637.21,3,0,34225.47999999998,-34098.48099999998,234.42842857142858,84.7937980669521,-62942.197285714275,22766.39958539671
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-28,219.0,5,43.8,20.011924957384785,1906655.96,4,0,59018.75,-58799.75,232.57128571428572,84.9979660829487,-62443.57014285715,22821.218153689122
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-29,380.0,3,126.66666666666667,75.22189397597839,2009062.92,5,1,102406.95999999996,-102026.95999999996,254.42842857142858,101.41332024912894,-68312.0372857143,27228.608536619544
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-11-30,336.0,4,84.0,85.58927951560288,2099612.24,6,1,90549.3200000003,-90213.3200000003,275.71414285714286,100.53500717068424,-74027.08157142861,26992.779896663375
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-01,345.0,4,86.25,82.05671259561889,92974.75,0,0,-2006637.4900000002,-2006292.4900000002,280.2855714285714,103.20508316269627,-348634.86585714296,731443.2086394887
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-02,30.0,2,15.0,21.213203435596427,101059.52,1,0,8084.770000000004,-8054.770000000004,258.99985714285714,137.3076011496676,-342919.82300000003,734333.7078121076
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-03,175.0,3,58.333333333333336,75.42075667436208,148220.62,2,0,47161.09999999999,-46986.09999999999,230.28557142857144,129.56056186440014,-335210.2672857144,737573.5811842636
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-04,255.0,4,63.75,52.69726040317466,216941.08,3,0,68720.45999999999,-68465.45999999999,248.57142857142858,121.32443714115905,-340119.8357142858,735346.2317512425
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-05,165.0,2,82.5,19.091883092036785,261407.25,4,0,44466.17000000001,-44301.17000000001,240.85714285714286,125.17378395844794,-338048.61000000004,736290.4936041982
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-06,302.001,6,50.333499999999994,29.988074921541727,342793.84,5,1,81386.59000000003,-81084.58900000002,229.71442857142856,113.66586496079518,-335056.8427142858,737450.990456406
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-07,256.0,5,51.2,23.48633616594977,411783.79,6,1,68989.94999999995,-68733.94999999995,218.28585714285714,104.88056381813331,-331988.3612857143,738683.2207235867
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-08,203.0,5,40.6,22.074872593063816,466490.66,0,0,54706.869999999995,-54503.869999999995,198.00014285714286,88.7845782412475,-53161.4155714286,23837.894731270713
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-09,346.0,5,69.2,72.84365713293093,559734.9,1,0,93244.24000000005,-92898.24000000005,243.143,66.72202891849145,-65281.91128571432,17914.296794066235
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-10,151.0,3,50.333333333333336,51.2867754234299,600428.2,2,0,40693.29999999993,-40542.29999999993,239.71442857142856,71.2689192936565,-64361.368428571455,19135.098813690816
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-11,306.0,3,102.0,95.96550213488179,682892.75,3,0,82464.55000000005,-82158.55000000005,247.00014285714286,75.56907436341181,-66317.52414285718,20289.66209538027
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-12,278.0,3,92.66666666666667,55.193598662646856,757811.53,4,0,74918.78000000003,-74640.78000000003,263.143,66.67950067049598,-70651.75414285719,17902.887188652552
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-13,362.0,4,90.5,79.41509916886083,855367.64,5,1,97556.10999999999,-97194.10999999999,271.7142857142857,75.74675853507816,-72953.11428571431,20337.399948037375
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-14,155.0,2,77.5,9.192388155425117,897138.9,6,1,41771.26000000001,-41616.26000000001,257.2857142857143,87.88574834354414,-69079.1585714286,23596.62185920937
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-15,132.0,4,33.0,22.90560339014597,932711.84,0,0,35572.939999999944,-35440.939999999944,247.14285714285714,98.63472777784472,-66355.88285714289,26482.63731959039
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-16,193.0,1,193.0,0.0,984723.8,1,0,52011.96000000008,-51818.96000000008,225.28571428571428,89.61717522460805,-60487.41428571432,24061.49557641976
