Site,Type,Date,Number,Class,Site.1,Item,Qty,Amount,Balance,station_id,tank_id,date,fuel_type,qty,amount,balance
,Cash Sales,2025-11-25,CASH/INV/2425/02869,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,10.074,"2,860.11","4,021,150.40",STATION_01,Petrol Tank 03,2025-11-25,PETROL_95,10.074,2860.11,4021150.4
,Cash Sales,2025-11-25,CASH/INV/2425/02879,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,160.203,"45,481.22","4,066,631.62",STATION_01,Petrol Tank 03,2025-11-25,PETROL_95,160.203,45481.22,4066631.62
,Invoice,2025-11-26,CR/INV/2526/09557,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,176.09,"49,991.53","4,116,623.15",STATION_01,Petrol Tank 03,2025-11-26,PETROL_95,176.09,49991.53,4116623.15
,Invoice,2025-11-26,CR/INV/2526/09591,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,84.478,"23,983.05","4,140,606.20",STATION_01,Petrol Tank 03,2025-11-26,PETROL_95,84.478,23983.05,4140606.2
,Invoice,2025-11-26,CR/INV/2526/09592,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,8.955,"2,542.37","4,143,148.57",STATION_01,Petrol Tank 03,2025-11-26,PETROL_95,8.955,2542.37,4143148.57
,Cash Sales,2025-11-26,CASH/INV/2425/02884,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,4.91,"1,394.01","4,144,542.58",STATION_01,Petrol Tank 03,2025-11-26,PETROL_95,4.91,1394.01,4144542.58
,Cash Sales,2025-11-26,CASH/INV/2425/02894,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,17.567,"4,987.25","4,149,529.83",STATION_01,Petrol Tank 03,2025-11-26,PETROL_95,17.567,4987.25,4149529.83
,Cash Sales,2025-11-26,CASH/INV/2425/02895,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,23.58,"6,694.31","4,156,224.15",STATION_01,Petrol Tank 03,2025-11-26,PETROL_95,23.58,6694.31,4156224.15
,Invoice,2025-11-27,CR/INV/2526/09605,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,93.134,"26,440.68","4,182,664.83",STATION_01,Petrol Tank 03,2025-11-27,PETROL_95,93.134,26440.68,4182664.83
,Invoice,2025-11-27,CR/INV/2526/09618,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,258.209,"73,305.09","4,255,969.91",STATION_01,Petrol Tank 03,2025-11-27,PETROL_95,258.209,73305.09,4255969.91
,Cash Sales,2025-11-27,CASH/INV/2425/02900,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,8.866,"2,516.92","4,258,486.83",STATION_01,Petrol Tank 03,2025-11-27,PETROL_95,8.866,2516.92,4258486.83
,Cash Sales,2025-11-27,CASH/INV/2425/02906,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,10.791,"3,063.48","4,261,550.30",STATION_01,Petrol Tank 03,2025-11-27,PETROL_95,10.791,3063.48,4261550.3
,Cash Sales,2025-11-28,CASH/INV/2425/02912,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,148.0,"42,016.91","4,303,567.21",STATION_01,Petrol Tank 03,2025-11-28,PETROL_95,148.0,42016.91,4303567.21
,Cash Sales,2025-11-28,CASH/INV/2425/02918,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,470.0,"133,432.06","4,436,999.27",STATION_01,Petrol Tank 03,2025-11-28,PETROL_95,470.0,133432.06,4436999.27
,Invoice,2025-11-29,CR/INV/2526/09665,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,209.373,"59,440.68","4,496,439.95",STATION_01,Petrol Tank 03,2025-11-29,PETROL_95,209.373,59440.68,4496439.95
,Invoice,2025-11-29,CR/INV/2526/09666,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,50.0,"14,194.92","4,510,634.86",STATION_01,Petrol Tank 03,2025-11-29,PETROL_95,50.0,14194.92,4510634.86
,Cash Sales,2025-11-29,CASH/INV/2425/02924,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,82.0,"23,279.64","4,533,914.50",STATION_01,Petrol Tank 03,2025-11-29,PETROL_95,82.0,23279.64,4533914.5
,Cash Sales,2025-11-29,CASH/INV/2425/02931,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,197.627,"56,105.80","4,590,020.29",STATION_01,Petrol Tank 03,2025-11-29,PETROL_95,197.627,56105.8,4590020.29
,Invoice,2025-11-30,CR/INV/2526/09672,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,311.726,"88,498.31","4,678,518.60",STATION_01,Petrol Tank 03,2025-11-30,PETROL_95,311.726,88498.31,4678518.6
,Invoice,2025-11-30,CR/INV/2526/09676,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,245.848,"69,795.76","4,748,314.36",STATION_01,Petrol Tank 03,2025-11-30,PETROL_95,245.848,69795.76,4748314.36
,Cash Sales,2025-11-30,CASH/INV/2425/02938,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,58.274,"16,543.96","4,764,858.32",STATION_01,Petrol Tank 03,2025-11-30,PETROL_95,58.274,16543.96,4764858.32
,Cash Sales,2025-11-30,CASH/INV/2425/02940,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,293.152,"83,225.26","4,848,083.58",STATION_01,Petrol Tank 03,2025-11-30,PETROL_95,293.152,83225.26,4848083.58
Petrol Tank 03,Invoice,2025-12-01,CR/INV/2526/09697,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,162.582,"46,156.78","46,156.78",STATION_01,Petrol Tank 03,2025-12-01,PETROL_95,162.582,46156.78,46156.78
,Invoice,2025-12-01,CR/INV/2526/09698,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,8.955,"2,542.31","48,699.09",STATION_01,Petrol Tank 03,2025-12-01,PETROL_95,8.955,2542.31,48699.09
,Invoice,2025-12-01,CR/INV/2526/09716,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,45.0,"12,775.42","61,474.51",STATION_01,Petrol Tank 03,2025-12-01,PETROL_95,45.0,12775.42,61474.51
,Cash Sales,2025-12-01,CASH/INV/2425/02949,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,31.463,"8,932.14","70,406.66",STATION_01,Petrol Tank 03,2025-12-01,PETROL_95,31.463,8932.14,70406.66
,Cash Sales,2025-12-01,CASH/INV/2425/02953,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,128.0,"36,338.93","106,745.59",STATION_01,Petrol Tank 03,2025-12-01,PETROL_95,128.0,36338.93,106745.59
,Cash Sales,2025-12-05,CASH/INV/2425/02994,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,30.0,"8,516.94","115,262.53",STATION_01,Petrol Tank 03,2025-12-05,PETROL_95,30.0,8516.94,115262.53
,Invoice,2025-12-06,CR/INV/2526/09853,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,205.881,"58,449.15","173,711.68",STATION_01,Petrol Tank 03,2025-12-06,PETROL_95,205.881,58449.15,173711.68
,Invoice,2025-12-06,CR/INV/2526/09854,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,65.708,"18,654.24","192,365.92",STATION_01,Petrol Tank 03,2025-12-06,PETROL_95,65.708,18654.24,192365.92
,Cash Sales,2025-12-06,CASH/INV/2425/03003,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,407.0,"115,546.48","307,912.40",STATION_01,Petrol Tank 03,2025-12-06,PETROL_95,407.0,115546.48,307912.4
,Cash Sales,2025-12-06,CASH/INV/2425/03005,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,29.412,"8,349.91","316,262.31",STATION_01,Petrol Tank 03,2025-12-06,PETROL_95,29.412,8349.91,316262.31
,Cash Sales,2025-12-06,CASH/INV/2425/03007,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,24.75,"7,026.48","323,288.79",STATION_01,Petrol Tank 03,2025-12-06,PETROL_95,24.75,7026.48,323288.79
,Invoice,2025-12-07,CR/INV/2526/09875,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,50.0,"14,194.92","337,483.70",STATION_01,Petrol Tank 03,2025-12-07,PETROL_95,50.0,14194.92,337483.7
,Invoice,2025-12-07,CR/INV/2526/09876,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,192.239,"54,576.27","392,059.97",STATION_01,Petrol Tank 03,2025-12-07,PETROL_95,192.239,54576.27,392059.97
,Invoice,2025-12-07,CR/INV/2526/09905,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,199.941,"56,762.71","448,822.68",STATION_01,Petrol Tank 03,2025-12-07,PETROL_95,199.941,56762.71,448822.68
,Cash Sales,2025-12-07,CASH/INV/2425/03014,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,9.761,"2,771.11","451,593.79",STATION_01,Petrol Tank 03,2025-12-07,PETROL_95,9.761,2771.11,451593.79
,Cash Sales,2025-12-07,CASH/INV/2425/03023,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,85.96,"24,403.87","475,997.67",STATION_01,Petrol Tank 03,2025-12-07,PETROL_95,85.96,24403.87,475997.67
,Cash Sales,2025-12-07,CASH/INV/2425/03025,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,289.059,"82,063.41","558,061.07",STATION_01,Petrol Tank 03,2025-12-07,PETROL_95,289.059,82063.41,558061.07
,Invoice,2025-12-08,CR/INV/2526/09919,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,99.552,"28,262.71","586,323.79",STATION_01,Petrol Tank 03,2025-12-08,PETROL_95,99.552,28262.71,586323.79
,Invoice,2025-12-08,CR/INV/2526/09920,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,36.72,"10,424.75","596,748.53",STATION_01,Petrol Tank 03,2025-12-08,PETROL_95,36.72,10424.75,596748.53
,Invoice,2025-12-08,CR/INV/2526/09952,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,273.666,"77,693.22","674,441.75",STATION_01,Petrol Tank 03,2025-12-08,PETROL_95,273.666,77693.22,674441.75
,Invoice,2025-12-08,CR/INV/2526/09953,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,29.254,"8,305.09","682,746.84",STATION_01,Petrol Tank 03,2025-12-08,PETROL_95,29.254,8305.09,682746.84
,Invoice,2025-12-08,CR/INV/2526/09957,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,149.529,"42,450.85","725,197.68",STATION_01,Petrol Tank 03,2025-12-08,PETROL_95,149.529,42450.85,725197.68
,Invoice,2025-12-08,CR/INV/2526/09958,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,40.179,"11,406.78","736,604.46",STATION_01,Petrol Tank 03,2025-12-08,PETROL_95,40.179,11406.78,736604.46
,Cash Sales,2025-12-08,CASH/INV/2425/03029,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,3.728,"1,058.26","737,662.73",STATION_01,Petrol Tank 03,2025-12-08,PETROL_95,3.728,1058.26,737662.73
,Cash Sales,2025-12-08,CASH/INV/2425/03035,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,288.08,"81,785.42","819,448.14",STATION_01,Petrol Tank 03,2025-12-08,PETROL_95,288.08,81785.42,819448.14
,Cash Sales,2025-12-08,CASH/INV/2425/03037,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,165.292,"46,926.16","866,374.30",STATION_01,Petrol Tank 03,2025-12-08,PETROL_95,165.292,46926.16,866374.3
,Invoice,2025-12-09,CR/INV/2526/09986,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,68.49,"19,444.07","885,818.37",STATION_01,Petrol Tank 03,2025-12-09,PETROL_95,68.49,19444.07,885818.37
,Invoice,2025-12-09,CR/INV/2526/09987,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,2.985,847.46,"886,665.83",STATION_01,Petrol Tank 03,2025-12-09,PETROL_95,2.985,847.46,886665.83
,Cash Sales,2025-12-09,CASH/INV/2425/03045,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,46.78,"13,280.75","899,946.58",STATION_01,Petrol Tank 03,2025-12-09,PETROL_95,46.78,13280.75,899946.58
,Cash Sales,2025-12-09,CASH/INV/2425/03048,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,66.525,"18,886.40","918,832.97",STATION_01,Petrol Tank 03,2025-12-09,PETROL_95,66.525,18886.4,918832.97
,Cash Sales,2025-12-09,CASH/INV/2425/03054,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,368.0,"104,474.47","1,023,307.44",STATION_01,Petrol Tank 03,2025-12-09,PETROL_95,368.0,104474.47,1023307.44
,Invoice,2025-12-10,CR/INV/2526/10026,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,146.0,"41,449.15","1,064,756.59",STATION_01,Petrol Tank 03,2025-12-10,PETROL_95,146.0,41449.15,1064756.59
,Invoice,2025-12-10,CR/INV/2526/10027,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,42.0,"11,923.73","1,076,680.32",STATION_01,Petrol Tank 03,2025-12-10,PETROL_95,42.0,11923.73,1076680.32
,Invoice,2025-12-10,CR/INV/2526/10063,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,206.866,"58,728.81","1,135,409.14",STATION_01,Petrol Tank 03,2025-12-10,PETROL_95,206.866,58728.81,1135409.14
,Cash Sales,2025-12-10,CASH/INV/2425/03065,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,2.0,567.74,"1,135,976.87",STATION_01,Petrol Tank 03,2025-12-10,PETROL_95,2.0,567.74,1135976.87
,Cash Sales,2025-12-10,CASH/INV/2425/03071,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,7.134,"2,025.36","1,138,002.23",STATION_01,Petrol Tank 03,2025-12-10,PETROL_95,7.134,2025.36,1138002.23
,Invoice,2025-12-11,CR/INV/2526/10082,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,209.851,"59,576.27","1,197,578.50",STATION_01,Petrol Tank 03,2025-12-11,PETROL_95,209.851,59576.27,1197578.5
,Cash Sales,2025-12-11,CASH/INV/2425/03073,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,444.0,"126,050.71","1,323,629.21",STATION_01,Petrol Tank 03,2025-12-11,PETROL_95,444.0,126050.71,1323629.21
,Cash Sales,2025-12-11,CASH/INV/2425/03075,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,17.32,"4,917.11","1,328,546.32",STATION_01,Petrol Tank 03,2025-12-11,PETROL_95,17.32,4917.11,1328546.32
,Cash Sales,2025-12-11,CASH/INV/2425/03076,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,29.26,"8,306.86","1,336,853.18",STATION_01,Petrol Tank 03,2025-12-11,PETROL_95,29.26,8306.86,1336853.18
,Cash Sales,2025-12-11,CASH/INV/2425/03083,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,12.149,"3,449.09","1,340,302.26",STATION_01,Petrol Tank 03,2025-12-11,PETROL_95,12.149,3449.09,1340302.26
,Invoice,2025-12-12,CR/INV/2526/10125,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,108.06,"30,677.97","1,370,980.23",STATION_01,Petrol Tank 03,2025-12-12,PETROL_95,108.06,30677.97,1370980.23
,Invoice,2025-12-12,CR/INV/2526/10126,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,220.167,"62,505.09","1,433,485.31",STATION_01,Petrol Tank 03,2025-12-12,PETROL_95,220.167,62505.09,1433485.31
,Invoice,2025-12-12,CR/INV/2526/10127,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,28.955,"8,220.34","1,441,705.65",STATION_01,Petrol Tank 03,2025-12-12,PETROL_95,28.955,8220.34,1441705.65
,Cash Sales,2025-12-12,CASH/INV/2425/03092,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,96.94,"27,521.13","1,469,226.78",STATION_01,Petrol Tank 03,2025-12-12,PETROL_95,96.94,27521.13,1469226.78
,Cash Sales,2025-12-12,CASH/INV/2425/03094,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,119.877,"34,032.94","1,503,259.72",STATION_01,Petrol Tank 03,2025-12-12,PETROL_95,119.877,34032.94,1503259.72
,Invoice,2025-12-13,CR/INV/2526/10146,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,50.0,"14,194.92","1,517,454.64",STATION_01,Petrol Tank 03,2025-12-13,PETROL_95,50.0,14194.92,1517454.64
,Invoice,2025-12-13,CR/INV/2526/10147,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,124.179,"35,254.24","1,552,708.87",STATION_01,Petrol Tank 03,2025-12-13,PETROL_95,124.179,35254.24,1552708.87
,Cash Sales,2025-12-13,CASH/INV/2425/03101,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,16.821,"4,775.36","1,557,484.24",STATION_01,Petrol Tank 03,2025-12-13,PETROL_95,16.821,4775.36,1557484.24
,Cash Sales,2025-12-13,CASH/INV/2425/03111,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,355.0,"100,783.79","1,658,268.02",STATION_01,Petrol Tank 03,2025-12-13,PETROL_95,355.0,100783.79,1658268.02
,Invoice,2025-12-14,CR/INV/2526/10194,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,38.0,"10,788.14","1,669,056.16",STATION_01,Petrol Tank 03,2025-12-14,PETROL_95,38.0,10788.14,1669056.16
,Invoice,2025-12-14,CR/INV/2526/10195,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,152.791,"43,377.12","1,712,433.28",STATION_01,Petrol Tank 03,2025-12-14,PETROL_95,152.791,43377.12,1712433.28
,Invoice,2025-12-14,CR/INV/2526/10196,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,2.0,567.8,"1,713,001.08",STATION_01,Petrol Tank 03,2025-12-14,PETROL_95,2.0,567.8,1713001.08
,Invoice,2025-12-14,CR/INV/2526/10199,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,198.508,"56,355.93","1,769,357.01",STATION_01,Petrol Tank 03,2025-12-14,PETROL_95,198.508,56355.93,1769357.01
,Cash Sales,2025-12-14,CASH/INV/2425/03118,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,8.209,"2,330.45","1,771,687.46",STATION_01,Petrol Tank 03,2025-12-14,PETROL_95,8.209,2330.45,1771687.46
,Cash Sales,2025-12-14,CASH/INV/2425/03121,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,135.492,"38,466.00","1,810,153.46",STATION_01,Petrol Tank 03,2025-12-14,PETROL_95,135.492,38466.0,1810153.46
,Cash Sales,2025-12-14,CASH/INV/2425/03127,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,89.54,"25,420.23","1,835,573.69",STATION_01,Petrol Tank 03,2025-12-14,PETROL_95,89.54,25420.23,1835573.69
,Invoice,2025-12-15,CR/INV/2526/10213,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,71.94,"20,423.73","1,855,997.42",STATION_01,Petrol Tank 03,2025-12-15,PETROL_95,71.94,20423.73,1855997.42
,Cash Sales,2025-12-15,CASH/INV/2425/03130,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,0.06,16.92,"1,856,014.34",STATION_01,Petrol Tank 03,2025-12-15,PETROL_95,0.06,16.92,1856014.34
,Cash Sales,2025-12-16,CASH/INV/2425/03142,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,109.33,"31,038.57","1,887,052.91",STATION_01,Petrol Tank 03,2025-12-16,PETROL_95,109.33,31038.57,1887052.91
,Cash Sales,2025-12-16,CASH/INV/2425/03151,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,276.0,"78,355.85","1,965,408.75",STATION_01,Petrol Tank 03,2025-12-16,PETROL_95,276.0,78355.85,1965408.75
,Invoice,2025-12-17,CR/INV/2526/10352,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,163.639,"46,456.78","2,011,865.53",STATION_01,Petrol Tank 03,2025-12-17,PETROL_95,163.639,46456.78,2011865.53
,Invoice,2025-12-17,CR/INV/2526/10353,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,61.194,"17,372.88","2,029,238.42",STATION_01,Petrol Tank 03,2025-12-17,PETROL_95,61.194,17372.88,2029238.42
,Invoice,2025-12-17,CR/INV/2526/10354,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,48.0,"13,627.12","2,042,865.53",STATION_01,Petrol Tank 03,2025-12-17,PETROL_95,48.0,13627.12,2042865.53
,Invoice,2025-12-17,CR/INV/2526/10362,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,260.147,"73,855.09","2,116,720.62",STATION_01,Petrol Tank 03,2025-12-17,PETROL_95,260.147,73855.09,2116720.62
,Invoice,2025-12-17,CR/INV/2526/10363,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,29.851,"8,474.58","2,125,195.20",STATION_01,Petrol Tank 03,2025-12-17,PETROL_95,29.851,8474.58,2125195.2
,Cash Sales,2025-12-17,CASH/INV/2425/03164,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,45.167,"12,822.79","2,138,017.98",STATION_01,Petrol Tank 03,2025-12-17,PETROL_95,45.167,12822.79,2138017.98
,Cash Sales,2025-12-17,CASH/INV/2425/03169,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,1.003,284.66,"2,138,302.64",STATION_01,Petrol Tank 03,2025-12-17,PETROL_95,1.003,284.66,2138302.64
,Invoice,2025-12-18,CR/INV/2526/10378,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,102.388,"29,067.80","2,167,370.44",STATION_01,Petrol Tank 03,2025-12-18,PETROL_95,102.388,29067.8,2167370.44
,Invoice,2025-12-18,CR/INV/2526/10379,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,23.881,"6,779.66","2,174,150.10",STATION_01,Petrol Tank 03,2025-12-18,PETROL_95,23.881,6779.66,2174150.1
,Invoice,2025-12-18,CR/INV/2526/10394,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,80.776,"22,932.20","2,197,082.31",STATION_01,Petrol Tank 03,2025-12-18,PETROL_95,80.776,22932.2,2197082.31
,Invoice,2025-12-18,CR/INV/2526/10395,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,150.746,"42,796.61","2,239,878.92",STATION_01,Petrol Tank 03,2025-12-18,PETROL_95,150.746,42796.61,2239878.92
,Invoice,2025-12-18,CR/INV/2526/10400,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,287.236,"81,545.76","2,321,424.68",STATION_01,Petrol Tank 03,2025-12-18,PETROL_95,287.236,81545.76,2321424.68
,Invoice,2025-12-18,CR/INV/2526/10401,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,33.731,"9,576.27","2,331,000.95",STATION_01,Petrol Tank 03,2025-12-18,PETROL_95,33.731,9576.27,2331000.95
,Cash Sales,2025-12-18,CASH/INV/2425/03173,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,1.731,491.48,"2,331,492.43",STATION_01,Petrol Tank 03,2025-12-18,PETROL_95,1.731,491.48,2331492.43
,Cash Sales,2025-12-18,CASH/INV/2425/03177,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,91.967,"26,109.35","2,357,601.78",STATION_01,Petrol Tank 03,2025-12-18,PETROL_95,91.967,26109.35,2357601.78
,Cash Sales,2025-12-18,CASH/INV/2425/03181,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,201.032,"57,072.72","2,414,674.50",STATION_01,Petrol Tank 03,2025-12-18,PETROL_95,201.032,57072.72,2414674.5
,Invoice,2025-12-19,CR/INV/2526/10405,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,336.541,"95,543.22","2,510,217.72",STATION_01,Petrol Tank 03,2025-12-19,PETROL_95,336.541,95543.22,2510217.72
,Invoice,2025-12-19,CR/INV/2526/10406,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,45.0,"12,775.42","2,522,993.14",STATION_01,Petrol Tank 03,2025-12-19,PETROL_95,45.0,12775.42,2522993.14
,Invoice,2025-12-19,CR/INV/2526/10457,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,137.561,"39,053.39","2,562,046.53",STATION_01,Petrol Tank 03,2025-12-19,PETROL_95,137.561,39053.39,2562046.53
,Invoice,2025-12-19,CR/INV/2526/10458,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,8.49,"2,410.17","2,564,456.70",STATION_01,Petrol Tank 03,2025-12-19,PETROL_95,8.49,2410.17,2564456.7
,Cash Sales,2025-12-19,CASH/INV/2425/03180,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,45.82,"13,008.20","2,577,464.91",STATION_01,Petrol Tank 03,2025-12-19,PETROL_95,45.82,13008.2,2577464.91
,Cash Sales,2025-12-19,CASH/INV/2425/03184,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,14.92,"4,235.75","2,581,700.66",STATION_01,Petrol Tank 03,2025-12-19,PETROL_95,14.92,4235.75,2581700.66
,Cash Sales,2025-12-19,CASH/INV/2425/03185,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,16.459,"4,672.76","2,586,373.42",STATION_01,Petrol Tank 03,2025-12-19,PETROL_95,16.459,4672.76,2586373.42
,Cash Sales,2025-12-19,CASH/INV/2425/03197,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,259.949,"73,799.03","2,660,172.45",STATION_01,Petrol Tank 03,2025-12-19,PETROL_95,259.949,73799.03,2660172.45
,Invoice,2025-12-20,CR/INV/2526/10407,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,265.287,"75,314.41","2,735,486.85",STATION_01,Petrol Tank 03,2025-12-20,PETROL_95,265.287,75314.41,2735486.85
,Invoice,2025-12-20,CR/INV/2526/10408,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,25.039,"7,108.48","2,742,595.33",STATION_01,Petrol Tank 03,2025-12-20,PETROL_95,25.039,7108.48,2742595.33
,Cash Sales,2025-12-20,CASH/INV/2425/03186,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,16.674,"4,733.81","2,747,329.13",STATION_01,Petrol Tank 03,2025-12-20,PETROL_95,16.674,4733.81,2747329.13
,Cash Sales,2025-12-20,CASH/INV/2425/03203,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,266.0,"75,516.86","2,822,846.00",STATION_01,Petrol Tank 03,2025-12-20,PETROL_95,266.0,75516.86,2822846.0
,Invoice,2025-12-21,CR/INV/2526/10519,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,158.114,"44,888.14","2,867,734.13",STATION_01,Petrol Tank 03,2025-12-21,PETROL_95,158.114,44888.14,2867734.13
,Invoice,2025-12-21,CR/INV/2526/10520,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,30.239,"8,584.75","2,876,318.88",STATION_01,Petrol Tank 03,2025-12-21,PETROL_95,30.239,8584.75,2876318.88
,Cash Sales,2025-12-21,CASH/INV/2425/03208,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,37.0,"10,504.23","2,886,823.11",STATION_01,Petrol Tank 03,2025-12-21,PETROL_95,37.0,10504.23,2886823.11
,Cash Sales,2025-12-21,CASH/INV/2425/03211,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,100.14,"28,429.54","2,915,252.65",STATION_01,Petrol Tank 03,2025-12-21,PETROL_95,100.14,28429.54,2915252.65
